AÑ;PERIODO;FECHA DE EMISION;FECHA DE VENCIMIENTO;CODIGO DE CLIENTE;CLIENTE;Indicador;DE_TIPO_DOCU;N° DOCUMENT;MONEDA;TIPO DE  CAMBIO;BASE IMPONIBLE;IGV;TOTAL;BASE IMPONIBLE SOLES;IGV SOLES;TOTAL SOLES;TIPO DE PAGO;CONDICION DE PAGO;DE_TIPO_DOCU;N° DOCUMENT;MONEDA;TIPO DE CAMBIO;BASE IMPONIBLE;IGV;TOTAL;BASE IMPONIBLE SOLES;IGV SOLES;TOTAL SOLES;VENDEDORES
2025;2025-09;26/09/2025;25/12/2025;20100110513;NEXA RESOURCES PERU S.A.A.;1;FACTURA;F001-00044843;USD;3.51;45,828.60;8,249.15;54,077.75;0;0;0;CREDITO;Factura a 90 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-07;14/07/2025;13/08/2025;20501158012;FILTROS SAN JORGE S.A.C.;1;FACTURA;F001-00044096;USD;3.56;1,307.34;235.32;1,542.66;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-06;25/06/2025;25/07/2025;20600617045;OPERACIONES MINERAS SAN PEDRO SOCIEDAD ANONIMA CERRADA;1;FACTURA;F001-00043902;USD;3.58;5,764.62;1,037.63;6,802.25;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-06;27/06/2025;27/07/2025;20600617045;OPERACIONES MINERAS SAN PEDRO SOCIEDAD ANONIMA CERRADA;1;FACTURA;F001-00043922;USD;3.57;160.32;28.86;189.18;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-06;12/06/2025;27/07/2025;20549781030;CORPORACION A & P S.A.C.;1;FACTURA;F001-00043745;USD;3.64;3,119.50;561.51;3,681.01;0;0;0;CREDITO;Factura a 45 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-06;19/06/2025;3/08/2025;20549781030;CORPORACION A & P S.A.C.;1;FACTURA;F001-00043821;USD;3.6;3,880.90;698.56;4,579.46;0;0;0;CREDITO;Factura a 45 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;8/07/2025;8/07/2025;20600405358;OLIVOS MAQUINARIAS S.A.C.;1;FACTURA;F001-00044029;USD;3.56;304.92;54.89;359.81;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2025;2025-05;21/05/2025;20/06/2025;20546191541;PAN AMERICAN SILVER HUARON S.A.;1;FACTURA;F001-00043451;USD;3.69;286.44;51.56;338;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-06;6/06/2025;6/07/2025;20134690080;FAMAI SEAL JET S.A.C.;1;FACTURA;F001-00043667;USD;3.63;129.84;23.37;153.21;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-06;9/06/2025;9/07/2025;20120858425;POWER S.A.C.;1;FACTURA;F001-00043694;USD;3.65;3,744.00;673.92;4,417.92;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-06;6/06/2025;6/07/2025;20134690080;FAMAI SEAL JET S.A.C.;1;FACTURA;F001-00043668;USD;3.63;728.73;131.17;859.9;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-05;30/05/2025;30/05/2025;20505769148;FABRICACIONES METALICAS Y SERVICIOS DIESEL S.A.C.-FAMEDI S.A.C.;1;FACTURA;F001-00043583;USD;3.64;2,605.92;469.07;3,074.99;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-05;7/05/2025;6/07/2025;20110950544;A & A IMPORT S.A.;1;FACTURA;F001-00043291;USD;3.66;111.8;20.12;131.92;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-07;17/07/2025;17/07/2025;20550685851;PARMAQ S.A.C.;1;FACTURA;F001-00044129;USD;3.56;788.02;141.84;929.86;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-06;9/06/2025;9/07/2025;20134690080;FAMAI SEAL JET S.A.C.;1;FACTURA;F001-00043685;USD;3.65;230.59;41.51;272.1;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-06;13/06/2025;13/07/2025;20134930650;HIDRAULICA ZAMALLOA EIRL;1;FACTURA;F001-00043767;USD;3.62;1,628.04;293.05;1,921.09;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-05;27/05/2025;26/06/2025;20516663643;COMERCIAL DRILLING SERVICES SOCIEDAD ANONIMA CERRADA - CODRISE S.A.C.;1;FACTURA;F001-00043509;USD;3.67;257.16;46.29;303.45;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-07;7/07/2025;6/08/2025;20492925030;LA VIRGEN SOCIEDAD ANONIMA CERRADA- LA VIRGEN S.A.C.;1;FACTURA;F001-00044013;USD;3.56;7,128.48;1,283.13;8,411.61;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2025;2025-06;17/06/2025;17/07/2025;20134690080;FAMAI SEAL JET S.A.C.;1;FACTURA;F001-00043796;USD;3.61;130.68;23.52;154.2;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-06;19/06/2025;19/07/2025;20546191541;PAN AMERICAN SILVER HUARON S.A.;1;FACTURA;F001-00043816;USD;3.6;765;137.7;902.7;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-05;14/05/2025;13/06/2025;20481952965;FABRICACION Y SERVICIOS MULTIPLES UCEDA SAC;1;FACTURA;F001-00043377;USD;3.66;5,408.20;973.48;6,381.68;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-05;23/05/2025;22/06/2025;20481952965;FABRICACION Y SERVICIOS MULTIPLES UCEDA SAC;1;FACTURA;F001-00043496;USD;3.67;341.7;61.51;403.21;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-07;14/07/2025;14/07/2025;20503801575;RECTIFICACIONES Y FABRICACIONES MECANICAS BUDGE SOCIEDAD ANONIMA CERRADA - R.BUDGE S.A.;1;FACTURA;F001-00044087;USD;3.56;307.2;55.3;362.5;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-07;18/07/2025;18/07/2025;20506912921;HYDROMAQ S.A.C.;1;FACTURA;F001-00044145;USD;3.56;559.02;100.62;659.64;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2025;2025-07;25/07/2025;25/07/2025;20612679640;GEOTECH DRILLING PRODUCTS S.A.C.;1;FACTURA;F001-00044221;USD;3.56;624;112.32;736.32;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-07;24/07/2025;24/07/2025;20603234813;COMPAÑIA MECANICA Y CONMINUCIÓN S.A;1;FACTURA;F001-00044185;USD;3.56;422.4;76.03;498.43;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;24/07/2025;24/07/2025;20503801575;RECTIFICACIONES Y FABRICACIONES MECANICAS BUDGE SOCIEDAD ANONIMA CERRADA - R.BUDGE S.A.;1;FACTURA;F001-00044187;USD;3.56;96.8;17.42;114.22;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-07;25/07/2025;25/07/2025;20601398274;T & V SEGURIDAD SOCIEDAD ANONIMA CERRADA - T & V SEGURIDAD S.A.C.;1;FACTURA;F001-00044211;USD;3.56;53.9;9.7;63.6;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2025;2025-07;31/07/2025;31/07/2025;20612679640;GEOTECH DRILLING PRODUCTS S.A.C.;1;FACTURA;F001-00044293;USD;3.57;1,800.00;324;2,124.00;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-07;31/07/2025;31/07/2025;20565711327;KLUANE PERU S.A.C;1;FACTURA;F001-00044304;USD;3.57;257.12;46.28;303.4;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-04;30/04/2025;15/05/2025;20604269009;CHINA CIVIL ENGINEERING CONSTRUCTION CORPORATION SUCURSAL DEL PERU;1;FACTURA;F001-00043206;USD;3.67;25,642.77;4,615.70;30,258.47;0;0;0;CREDITO;Factura a 15 día;OTROS;;;0;0;0;0;0;0;0;ISAAC OSORIO
2025;2025-08;29/08/2025;29/08/2025;20607864196;XIAN BUSINESS CORPORATION S.A.C.;1;FACTURA;F001-00044545;USD;3.55;4,797.88;863.62;5,661.50;0;0;0;CONTADO;Contado;NOTA DE CRÉDIT;F001-00001830;USD;3.54;-3,296.88;-593.44;-3,890.32;0;0;0;CRISTHIAN VEGA
2025;2025-07;14/07/2025;13/08/2025;20514165972;SFP DRILLING S.A.C.;1;FACTURA;F001-00044084;USD;3.56;329.14;59.25;388.39;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-07;2/07/2025;1/08/2025;20522747298;OLEOHIDRAULICS SERVICES S.A.C.;1;FACTURA;F001-00043982;USD;3.56;450.21;81.04;531.25;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2025;2025-07;16/07/2025;15/08/2025;20522747298;OLEOHIDRAULICS SERVICES S.A.C.;1;FACTURA;F001-00044110;USD;3.57;329.14;59.25;388.39;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2025;2025-07;31/07/2025;30/08/2025;20522747298;OLEOHIDRAULICS SERVICES S.A.C.;1;FACTURA;F001-00044273;USD;3.57;26;4.68;30.68;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2025;2025-07;25/07/2025;24/08/2025;20501158012;FILTROS SAN JORGE S.A.C.;1;FACTURA;F001-00044226;USD;3.56;720.72;129.73;850.45;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;31/07/2025;30/08/2025;20501158012;FILTROS SAN JORGE S.A.C.;1;FACTURA;F001-00044302;USD;3.57;57.72;10.39;68.11;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;4/07/2025;3/08/2025;20134930650;HIDRAULICA ZAMALLOA EIRL;1;FACTURA;F001-00044009;USD;3.55;1,424.67;256.44;1,681.11;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;18/07/2025;17/08/2025;20134930650;HIDRAULICA ZAMALLOA EIRL;1;FACTURA;F001-00044142;USD;3.56;1,406.52;253.17;1,659.69;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-09;5/09/2025;5/09/2025;20547118830;SUMITEKI S.A.;1;FACTURA;F001-00044648;USD;3.54;0;0;0;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-08;11/08/2025;11/08/2025;20612975834;MAQUINARIAS HIDRAULICAS OZOONO S.A.C.;1;FACTURA;F001-00044332;USD;3.54;137.97;24.83;162.8;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-05;23/05/2025;22/06/2025;20603759991;M-DRILL S.A.C.;1;FACTURA;F001-00043478;USD;3.67;559.36;100.68;660.04;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-06;26/06/2025;26/07/2025;20603759991;M-DRILL S.A.C.;1;FACTURA;F001-00043912;USD;3.58;111.23;20.02;131.25;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-06;26/06/2025;26/07/2025;20603759991;M-DRILL S.A.C.;1;FACTURA;F001-00043913;USD;3.58;436.4;78.55;514.95;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;2/07/2025;1/08/2025;20603759991;M-DRILL S.A.C.;1;FACTURA;F001-00043983;USD;3.56;83.1;14.96;98.06;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;18/08/2025;18/08/2025;20602274749;ASESORES LOGISTICOS S.A.C.;1;FACTURA;F001-00044409;USD;3.56;1,820.00;327.6;2,147.60;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;13/08/2025;13/08/2025;20504178081;R & D CONTINENTAL ENGINEERING SAC;1;FACTURA;F001-00044358;USD;3.53;144.26;25.97;170.23;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;26/08/2025;26/08/2025;20601415144;MAT ENGINEERING S.A.C.-MAT ENG S.A.C.;1;FACTURA;F001-00044509;USD;3.53;1,768.00;318.24;2,086.24;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;26/08/2025;26/08/2025;20601415144;MAT ENGINEERING S.A.C.-MAT ENG S.A.C.;1;FACTURA;F001-00044512;USD;3.53;246.4;44.35;290.75;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2026;2026-02;16/02/2026;18/03/2026;20118201401;RIVERA DIESEL S.A.;1;FACTURA;F001-00046374;USD;3.36;648;116.64;764.64;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;9/07/2025;8/08/2025;20602078672;BOSCH REXROTH S.A.C.;1;FACTURA;F001-00044051;USD;3.56;5,000.20;900.04;5,900.24;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-05;20/05/2025;19/06/2025;20530611681;NUTRITIONAL TECHNOLOGIES S.A.C - NALTECH S.A.C.;1;FACTURA;F001-00043437;USD;3.69;5,530.00;995.4;6,525.40;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2025;2025-09;8/09/2025;8/09/2025;20608270435;GRUPO ASEGA S.A.C.;1;FACTURA;F001-00044661;USD;3.53;166.87;30.04;196.91;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;7/07/2025;6/08/2025;20481952965;FABRICACION Y SERVICIOS MULTIPLES UCEDA SAC;1;FACTURA;F001-00044024;USD;3.56;117.58;21.16;138.74;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-08;11/08/2025;11/08/2025;20521133857;J.D SERVICIOS S.A.C.;1;FACTURA;F001-00044329;USD;3.54;274;49.32;323.32;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;12/08/2025;12/08/2025;20550685851;PARMAQ S.A.C.;1;FACTURA;F001-00044349;USD;3.54;262.67;47.28;309.95;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-06;11/06/2025;11/07/2025;20455730792;RC ING. MECÁNICA E.I.R.L;1;FACTURA;F001-00043741;USD;3.64;1,402.00;252.36;1,654.36;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;16/07/2025;15/08/2025;20470059738;ENERGIA PERUANA S.A.C.;1;FACTURA;F001-00044120;USD;3.57;328;59.04;387.04;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;18/07/2025;17/08/2025;20120858425;POWER S.A.C.;1;FACTURA;F001-00044146;USD;3.56;243.62;43.85;287.47;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;13/08/2025;13/08/2025;20102002882;FLUIDTEK S R L;1;FACTURA;F001-00044364;USD;3.53;162.64;29.28;191.92;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-08;15/08/2025;15/08/2025;20608270435;GRUPO ASEGA S.A.C.;1;FACTURA;F001-00044399;USD;3.56;111.23;20.02;131.25;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-06;19/06/2025;19/07/2025;20118201401;RIVERA DIESEL S.A.;1;FACTURA;F001-00043834;USD;3.6;864;155.52;1,019.52;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;14/08/2025;14/08/2025;20100084920;BRAILLARD S A;1;FACTURA;F001-00044367;USD;3.54;417.6;75.17;492.77;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-06;4/06/2025;4/07/2025;20523759168;MAQUIRENA S.A.C.;1;FACTURA;F001-00043623;USD;3.63;87.9;15.82;103.72;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;20/08/2025;20/08/2025;20612679640;GEOTECH DRILLING PRODUCTS S.A.C.;1;FACTURA;F001-00044430;USD;3.54;962.93;173.33;1,136.26;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-08;20/08/2025;20/08/2025;20612679640;GEOTECH DRILLING PRODUCTS S.A.C.;1;FACTURA;F001-00044432;USD;3.54;962.93;173.33;1,136.26;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-07;24/07/2025;23/08/2025;20470059738;ENERGIA PERUANA S.A.C.;1;FACTURA;F001-00044197;USD;3.56;312;56.16;368.16;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;14/07/2025;14/07/2025;20100014395;PRODUCTOS PARAISO DEL PERU S.A.C.;1;FACTURA;F001-00044076;USD;3.56;5,269.09;948.44;6,217.53;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2025;2025-07;18/07/2025;17/08/2025;20134930650;HIDRAULICA ZAMALLOA EIRL;1;FACTURA;F001-00044141;USD;3.56;2,102.60;378.47;2,481.07;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;21/07/2025;20/08/2025;20134930650;HIDRAULICA ZAMALLOA EIRL;1;FACTURA;F001-00044154;USD;3.57;328.58;59.14;387.72;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;25/08/2025;25/08/2025;20552486995;CORPORACION PERUANA DE EMBALAJE Y MAQUINARIA S.A.C. - COPEMAQ S.A.C;1;FACTURA;F001-00044476;USD;3.53;844.9;152.08;996.98;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ANTHONY INFANTES
2025;2025-08;25/08/2025;25/08/2025;20509711047;DICOMET PERU SOCIEDAD ANONIMA CERRADA - DICOMET PERU S.A.C.;1;FACTURA;F001-00044486;USD;3.53;177.1;31.88;208.98;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;25/08/2025;25/08/2025;20600346874;AYSA INTEGRAL SOLUTION S.A.C.;1;FACTURA;F001-00044482;USD;3.53;130;23.4;153.4;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;25/08/2025;25/08/2025;20600495551;SINERGYA MANTENIMIENTO Y CONFIABILIDAD S.A.C.;1;FACTURA;F001-00044481;USD;3.53;110.4;19.87;130.27;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;28/08/2025;28/08/2025;20525376738;RAMPERU S.A.C.SERVICIOS GENERALES;1;FACTURA;F001-00044535;USD;3.56;328.58;59.14;387.72;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;28/08/2025;28/08/2025;20612799009;SISTEMAS CONVENCIONALES S.A.C.;1;FACTURA;F001-00044539;USD;3.56;1,435.08;258.31;1,693.39;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;31/07/2025;30/08/2025;20470059738;ENERGIA PERUANA S.A.C.;1;FACTURA;F001-00044297;USD;3.57;464;83.52;547.52;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;22/07/2025;21/08/2025;20600617045;OPERACIONES MINERAS SAN PEDRO SOCIEDAD ANONIMA CERRADA;1;FACTURA;F001-00044170;USD;3.57;1,373.97;247.31;1,621.28;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;30/07/2025;29/08/2025;20600617045;OPERACIONES MINERAS SAN PEDRO SOCIEDAD ANONIMA CERRADA;1;FACTURA;F001-00044261;USD;3.55;3,180.00;572.4;3,752.40;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;31/07/2025;30/08/2025;20600617045;OPERACIONES MINERAS SAN PEDRO SOCIEDAD ANONIMA CERRADA;1;FACTURA;F001-00044272;USD;3.57;321.55;57.88;379.43;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-07;16/07/2025;15/08/2025;20101030963;SULLAIR DEL PACIFICO S.A.C.;1;FACTURA;F001-00044118;USD;3.57;233.04;41.95;274.99;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-07;18/07/2025;17/08/2025;20101030963;SULLAIR DEL PACIFICO S.A.C.;1;FACTURA;F001-00044144;USD;3.56;2,110.00;379.8;2,489.80;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-07;31/07/2025;30/08/2025;20101030963;SULLAIR DEL PACIFICO S.A.C.;1;FACTURA;F001-00044286;USD;3.57;310.72;55.93;366.65;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-07;30/07/2025;29/08/2025;20608371134;COMPAÑIA COLMER S.A.C;1;FACTURA;F001-00044265;USD;3.55;562.6;101.27;663.87;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-06;9/06/2025;9/07/2025;20523759168;MAQUIRENA S.A.C.;1;FACTURA;F001-00043683;USD;3.65;153.72;27.67;181.39;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-06;30/06/2025;30/07/2025;20523759168;MAQUIRENA S.A.C.;1;FACTURA;F001-00043953;USD;3.55;87.9;15.82;103.72;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;15/08/2025;15/08/2025;20603819919;M C CONTRATISTAS MINEROS S.A.C.;1;FACTURA;F001-00044386;USD;3.56;3,208.00;577.44;3,785.44;0;0;0;CONTADO;Contado;NOTA DE CRÉDIT;F001-00001821;USD;3.539;-214.12;-38.54;-252.66;0;0;0;CRISTHIAN VEGA
2025;2025-09;1/09/2025;1/09/2025;20604755892;SOPORTE MECANICO HIDRAULICO S.A.C.;1;FACTURA;F001-00044586;USD;3.54;5,005.00;900.9;5,905.90;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-07;24/07/2025;23/08/2025;20544519469;AFD & PRESENTACION S.A.C.;1;FACTURA;F001-00044198;USD;3.56;1,344.94;242.09;1,587.03;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2025;2025-06;20/06/2025;20/07/2025;20134690080;FAMAI SEAL JET S.A.C.;1;FACTURA;F001-00043844;USD;3.6;1,266.74;228.01;1,494.75;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-07;31/07/2025;30/08/2025;20603819919;M C CONTRATISTAS MINEROS S.A.C.;1;FACTURA;F001-00044289;USD;3.57;6,850.33;1,233.06;8,083.39;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2025;2025-09;2/09/2025;2/09/2025;20510165561;INTRIAL S.A.C.;1;FACTURA;F001-00044599;USD;3.55;2,040.50;367.29;2,407.79;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2025;2025-07;11/07/2025;10/08/2025;20118201401;RIVERA DIESEL S.A.;1;FACTURA;F001-00044070;USD;3.56;32.87;5.92;38.79;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-09;3/09/2025;3/09/2025;20613444182;GRUPO E2M S.A.C.;1;FACTURA;F001-00044612;USD;3.55;3,044.64;548.04;3,592.68;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;13/08/2025;28/08/2025;20100179807;HOLCIM PERU SOLUCIONES S.A.;1;FACTURA;F001-00044361;USD;3.53;16,279.20;2,930.26;19,209.46;0;0;0;CREDITO;Factura a 15 día;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2025;2025-09;4/09/2025;4/09/2025;20555950200;TOTAL HYDRAULICS S.A.C.;1;FACTURA;F001-00044621;USD;3.53;463.56;83.44;547;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
